time,open,high,low,close,Volume,Multi-Timeframe Moving Avg,2nd Multi-TimeFrame Moving Average,Plot,20w SMA,21w EMA,Multi-Timeframe Moving Avg,2nd Multi-TimeFrame Moving Average,Plot,Multi-Timeframe Moving Avg,2nd Multi-TimeFrame Moving Average,Plot
1724659200,63606.3,64024.6,62957.6,63845.2,2023449,60955.31499999998,,,,,61312.77400000004,,,62353.7995833333,,
1724673600,63845.2,63959.5,63039.9,63511.4,3198549,61046.24999999998,,,,,61391.95000000004,,,62348.76958333329,,
1724688000,63507.3,63869.5,63159.4,63310.6,2112656,61107.09333333331,,,,,61458.140000000036,,,62343.54916666662,,
1724702400,63317.8,63540.6,62773.4,62805.6,1550699,61172.809999999976,,,,,61517.56800000004,,,62338.33916666662,,
1724716800,62805.5,63191.5,62628.7,62943.8,1545734,61236.1033333333,,,,,61582.76400000004,,,62330.43833333329,,
1724731200,62943.8,63177.5,62702.3,62886.2,1203928,61296.966666666645,,,,,61672.57200000004,,,62323.1233333333,,
1724745600,62886.2,62988.8,62190,62381,2951569,61351.39999999997,,,,,61745.98200000004,,,62313.3158333333,,
1724760000,62381,62464.8,61412.3,61672.2,5825486,61389.84166666664,,,,,61809.68200000004,,,62305.642083333296,,
1724774400,61672.1,62169.2,61482.4,62064.1,1823416,61433.379999999976,,,,,61883.44200000004,,,62299.51124999997,,
1724788800,62064.1,62068.3,57910,59384,9108718,61431.8433333333,,,,,61900.96200000003,,,62280.44541666663,,
1724803200,59384,59637,58857.4,59601.7,2894552,61436.65499999998,,,,,61914.13200000003,,,62260.9008333333,,
1724817600,59601.7,59642.2,58497.4,58582.2,2808316,61420.48166666664,,,,,61897.50400000003,,,62239.71499999996,,
1724832000,58582.3,60216.5,58512,59908.1,4377073,61418.931666666635,,,,,61883.22200000003,,,62222.315416666635,,
1724846400,59908.1,60137.5,58301.2,59000.1,4496268,61405.02999999996,,,,,61844.56400000004,,,62193.89916666663,,
1724860800,59000,59816.2,57800,58873.2,6117286,61391.516666666634,,,,,61811.58800000003,,,62159.38958333329,,
1724875200,58873.1,59593.5,58588.7,59015.8,2050742,61401.84999999996,,,,,61815.96600000004,,,62127.53624999997,,
1724889600,59015.8,59299.9,58842.5,59118.1,770844,61408.6433333333,,,,,61808.644000000044,,,62096.30624999996,,
1724904000,59118.1,59750,59050,59563,1481528,61426.5733333333,,,,,61820.13200000004,,,62067.07374999997,,
1724918400,59563,60494.8,59328.4,60044.8,2612271,61454.38499999997,,,,,61835.10000000005,,,62040.20791666663,,
